id,Calorie_correction,Moisture,Crude_protein,Crude_fat,Saturated_fat,Total_carbohydrates,Dietary_fiber,Total_carbohydrate,glucose,fructose,Galactose,maltose,sucrose,lactose,sodium,Potassium,calcium,magnesium,iron,Zinc,phosphorus,copper,manganese,VitaminB1,VitaminB2,VitaminB6,VitaminB12,VitaminC,Folic_acid,VitaminA,VitaminD,VitaminE,Cluster_category
138,23.0,93.0,0.4,0.1,0.0,6.2,0.7,5.4,2.2,1.8,0.0,0.0,1.3,0.0,3.0,131.0,7.0,5.0,0.2,0.2,9.0,0.04,0.0,0.02,0.03,0.05,0.0,27.8,10.9,81.0,0.0,0.04,0
139,47.0,86.3,0.3,0.2,0.1,13.0,1.5,9.6,2.8,5.6,0.0,0.0,1.3,0.0,4.0,113.0,4.0,4.0,0.1,0.2,11.0,0.0,0.0,0.05,0.01,0.04,0.0,3.1,0.0,919.0,0.0,0.07,1
140,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
141,28.0,89.8,2.1,0.1,0.0,7.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,203.0,94.0,50.0,0.7,0.7,53.0,0.0,0.0,0.02,0.1,0.05,0.0,11.3,0.0,2258.0,0.0,0.45,3
142,58.0,84.0,2.2,2.4,0.0,10.7,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,5.0,27.0,0.7,0.7,50.0,0.0,0.0,0.0,0.1,0.0,0.0,32.0,0.0,1617.0,0.0,0.0,1
143,346.0,109.3,0.8,0.6,0.2,88.8,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.06,0.05,0.0,36.6,3.3,0.0,0.0,0.59,0
144,152.0,76.3,12.4,11.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,105.0,5.0,11.0,1.0,1.6,100.0,0.0,0.0,0.06,0.22,0.04,0.94,2.5,31.4,17.0,0.0,0.23,0
145,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
147,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
148,116.0,67.9,14.6,3.3,0.9,12.5,6.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,1.0,654.0,44.0,65.0,3.7,2.1,203.0,0.0,0.0,0.39,0.13,0.14,0.0,22.6,0.0,92.0,0.0,2.04,0
149,152.0,76.3,12.4,11.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,105.0,5.0,11.0,1.0,1.6,100.0,0.0,0.0,0.06,0.22,0.04,0.94,2.5,31.4,17.0,0.0,0.23,0
150,50.0,184.3,2.1,0.1,0.0,12.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,206.0,94.0,51.0,0.8,0.7,56.0,0.0,0.0,0.02,0.11,0.05,0.0,11.3,2.0,2258.0,0.0,0.45,3
151,1038.0,100.3,5.1,3.1,1.4,285.6,55.2,206.4,5.0,7.7,0.0,0.0,193.7,0.0,72.0,1142.0,1478.0,177.0,21.5,1.7,68.0,0.0,0.0,0.06,0.3,0.53,0.0,4.5,16.9,1889.0,0.0,12.89,3
152,588.0,164.8,26.5,18.7,4.9,86.8,13.0,6.5,2.7,2.3,0.0,0.7,0.9,0.0,142.0,893.0,98.0,152.0,6.8,4.1,591.0,0.11,0.03,0.43,0.62,0.54,0.8,16.1,214.1,4239.0,84.4,4.03,3
153,32.0,90.8,0.8,0.1,0.0,8.0,0.3,7.5,1.7,3.6,0.0,0.0,2.2,0.0,1.0,121.0,7.0,11.0,0.2,0.2,12.0,0.0,0.0,0.04,0.05,0.14,0.0,6.8,5.1,687.0,0.0,0.05,1
154,69.0,79.8,1.9,0.2,0.1,17.3,2.5,5.4,2.5,2.3,0.0,0.7,0.0,0.0,1.0,426.0,14.0,17.0,0.5,0.3,46.0,0.04,0.0,0.07,0.07,0.29,0.0,15.0,59.5,3681.0,0.0,1.11,3
155,619.0,81.5,34.5,36.8,6.1,41.2,7.8,25.5,1.6,0.4,0.0,3.3,20.2,0.0,1235.0,227.0,737.0,93.0,9.0,3.7,540.0,0.0,0.0,0.05,0.06,0.06,0.03,0.0,21.9,7.0,0.0,18.26,3
156,719.0,282.4,54.7,53.1,13.9,6.2,3.1,1.3,0.7,0.6,0.0,0.0,0.0,0.0,245.0,1150.0,132.0,93.0,6.9,3.5,673.0,0.07,0.03,0.33,1.35,0.89,17.07,75.9,192.4,1877.0,84.4,4.03,3
158,23.0,92.1,3.0,0.2,0.1,3.8,1.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,19.0,262.0,4.0,9.0,0.9,0.7,80.0,0.39,0.0,0.06,0.47,0.12,0.09,0.2,24.4,0.0,0.0,0.0,0
159,531.0,134.6,39.1,7.2,3.5,106.4,35.0,12.8,5.0,6.1,0.0,1.6,0.0,0.0,1330.0,3090.0,376.0,423.0,57.8,5.2,631.0,0.0,0.0,0.56,2.28,0.73,65.47,69.2,430.7,325.0,0.0,4.66,1
160,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
161,112.0,266.6,2.1,0.8,0.3,29.2,5.3,16.8,4.3,6.7,0.0,0.0,5.9,0.0,97.0,461.0,57.0,25.0,0.6,0.5,62.0,0.0,0.0,0.16,0.06,0.22,0.0,42.5,16.5,21637.0,0.0,1.04,2
162,474.0,361.8,18.3,3.5,1.1,106.3,22.9,22.2,5.0,5.5,0.0,0.0,11.6,0.0,163.0,4394.0,283.0,337.0,8.6,3.7,446.0,0.53,4.56,0.29,0.31,0.58,0.0,26.9,100.7,21462.0,0.0,2.68,2
163,13.0,95.0,0.8,0.1,0.0,3.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,314.0,83.0,12.0,0.6,0.3,25.0,0.0,0.0,0.01,0.04,0.05,0.0,6.6,0.0,664.0,0.0,0.14,1
166,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
167,228.0,57.1,15.3,12.9,5.5,12.6,0.0,2.1,0.1,0.0,0.0,1.0,1.0,0.0,596.0,200.0,7.0,20.0,0.6,0.4,102.0,0.0,0.0,0.06,0.07,0.01,0.36,0.0,0.0,43.0,0.0,0.15,0
168,53.0,182.3,2.9,0.2,0.0,13.4,4.6,8.8,2.4,1.8,0.0,0.0,4.5,0.0,103.0,464.0,48.0,23.0,0.9,0.5,69.0,0.03,0.0,0.08,0.09,0.36,0.0,67.6,78.0,20727.0,0.0,0.6,2
169,797.0,89.6,1.7,0.5,0.2,205.5,3.2,196.3,2.1,1.8,0.0,0.0,192.4,0.0,62.0,818.0,491.0,129.0,2.0,0.9,26.0,0.02,0.0,0.02,0.24,0.33,0.0,2.9,61.9,51.0,0.0,6.39,0
170,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
171,345.0,199.9,11.0,0.2,0.1,77.5,3.1,53.4,24.6,26.8,0.0,0.4,0.0,1.6,5108.0,668.0,6.0,69.0,2.5,1.1,217.0,0.02,0.0,0.2,0.38,1.21,0.06,0.2,85.7,3.0,0.0,0.05,3
172,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
173,883.0,0.1,0.0,99.9,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.05,0
174,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
175,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
177,31.0,91.0,0.7,0.5,0.2,7.3,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.01,0.03,0.0,34.0,0.0,0.0,0.0,0.55,0
178,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
179,33.0,88.9,0.7,0.1,0.0,9.8,3.3,5.2,1.9,2.5,0.0,0.0,0.8,0.0,2.0,146.0,8.0,5.0,0.2,0.3,13.0,0.0,0.0,0.03,0.03,0.11,0.0,137.9,55.6,51.0,0.0,0.25,0
180,23.0,90.8,3.7,0.2,0.0,4.4,3.1,1.1,0.5,0.6,0.0,0.0,0.0,0.0,15.0,339.0,44.0,22.0,0.8,0.5,71.0,0.0,0.0,0.08,0.13,0.13,0.0,75.3,55.8,599.0,0.0,0.64,1
181,174.0,264.2,14.2,9.2,3.1,10.1,1.3,2.4,1.1,1.2,0.0,0.0,0.0,0.0,238.0,522.0,73.0,33.0,3.2,1.7,225.0,0.07,0.03,0.16,0.51,0.28,0.8,20.2,78.6,3251.0,84.4,2.91,3
182,1193.0,109.5,13.2,19.3,3.2,252.6,8.2,233.3,2.4,1.7,0.0,6.3,222.9,0.0,924.0,644.0,770.0,154.0,3.9,1.2,235.0,0.01,0.0,0.03,0.32,0.33,0.13,0.0,43.0,0.0,0.0,14.0,3
183,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
184,515.0,152.7,19.5,7.7,5.1,108.1,26.3,2.9,0.9,0.0,0.0,0.4,0.0,1.6,2614.0,1821.0,348.0,221.0,9.2,2.4,393.0,0.02,0.0,0.24,0.76,0.82,0.06,1.4,104.7,403.0,0.0,51.49,3
185,42.0,86.2,3.2,0.9,0.0,7.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,500.0,79.0,66.0,8.4,0.7,48.0,0.0,0.0,0.01,0.01,0.07,0.0,41.5,0.0,4598.0,0.0,0.0,3
186,144.0,46.8,15.8,1.2,0.4,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1805.0,179.0,25.0,5.7,4.2,224.0,0.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.6,0
187,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
188,441.0,201.3,25.7,15.2,6.1,54.6,5.5,7.2,2.6,2.9,0.0,1.6,0.0,0.0,512.0,534.0,76.0,66.0,4.1,3.4,396.0,0.46,0.03,0.37,1.02,0.34,1.1,0.8,169.7,563.0,84.4,4.26,1
189,387.0,34.5,16.6,27.8,10.2,17.7,0.0,12.5,0.8,0.0,0.0,0.0,11.8,0.0,1021.0,310.0,6.0,18.0,1.2,1.8,196.0,0.0,0.0,0.47,0.16,0.17,0.77,12.4,7.5,63.0,0.0,0.22,0
190,720.0,77.2,23.6,55.0,32.9,40.3,14.2,10.9,0.2,0.0,0.0,0.0,10.7,0.0,143.0,1159.0,140.0,297.0,12.5,5.3,595.0,0.07,0.03,0.25,0.64,0.42,0.8,0.6,98.3,595.0,84.4,10.29,1
191,23.0,90.8,3.7,0.2,0.0,4.4,3.1,1.1,0.5,0.6,0.0,0.0,0.0,0.0,15.0,339.0,44.0,22.0,0.8,0.5,71.0,0.0,0.0,0.08,0.13,0.13,0.0,75.3,55.8,599.0,0.0,0.64,1
192,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
193,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
194,177.0,60.6,12.4,5.6,2.1,19.2,0.0,2.8,0.2,0.2,0.0,0.0,2.4,0.0,723.0,103.0,5.0,23.0,0.3,0.5,40.0,0.0,0.0,0.04,0.05,0.08,0.9,0.0,2.9,33.0,0.0,0.33,0
195,1317.0,157.5,32.4,17.7,9.5,276.2,22.5,195.6,1.7,1.5,0.0,0.0,192.4,0.0,5124.0,2289.0,804.0,327.0,10.1,3.5,414.0,0.0,0.0,0.1,0.83,1.37,0.94,3.7,134.6,396.0,0.0,40.09,3
196,154.0,168.9,14.5,9.0,3.1,6.1,2.0,2.7,1.6,1.1,0.0,0.0,0.0,0.0,152.0,401.0,75.0,23.0,2.5,1.6,226.0,0.1,0.03,0.13,0.53,0.32,0.8,62.8,140.1,567.0,84.4,2.4,1
197,387.0,34.5,16.6,27.8,10.2,17.7,0.0,12.5,0.8,0.0,0.0,0.0,11.8,0.0,1021.0,310.0,6.0,18.0,1.2,1.8,196.0,0.0,0.0,0.47,0.16,0.17,0.77,12.4,7.5,63.0,0.0,0.22,0
198,49.0,283.8,3.7,0.6,0.1,10.3,3.0,5.0,2.9,2.2,0.0,0.0,0.0,0.0,49.0,525.0,138.0,33.0,1.3,0.8,98.0,0.05,0.0,0.09,0.08,0.37,0.0,71.0,62.9,103.0,0.0,0.52,0
199,217.0,160.8,20.6,13.1,6.6,4.5,2.0,2.5,1.4,1.1,0.0,0.0,0.0,0.0,87.0,593.0,22.0,26.0,1.2,1.5,157.0,0.03,0.0,0.13,0.32,0.3,1.6,62.2,61.5,56.0,0.0,0.24,0
200,47.0,86.3,0.3,0.2,0.1,13.0,1.5,9.6,2.8,5.6,0.0,0.0,1.3,0.0,4.0,113.0,4.0,4.0,0.1,0.2,11.0,0.0,0.0,0.05,0.01,0.04,0.0,3.1,0.0,919.0,0.0,0.07,1
201,75.0,76.9,2.5,0.4,0.2,19.1,5.1,1.3,0.0,0.9,0.0,0.0,0.4,0.0,15.0,358.0,46.0,50.0,0.8,0.8,93.0,0.0,0.0,0.05,0.04,0.09,0.0,3.3,0.0,11.0,0.0,0.13,0
203,703.0,235.6,25.8,16.1,6.6,118.8,7.7,59.3,12.8,9.6,0.0,4.4,32.4,0.0,562.0,778.0,138.0,114.0,6.1,4.1,398.0,0.07,0.03,0.39,0.69,0.58,1.01,3.0,160.7,2496.0,84.4,4.75,3
206,916.0,167.1,33.7,84.7,32.1,6.9,2.0,3.9,1.8,1.1,0.0,0.2,0.4,0.4,2163.0,696.0,29.0,46.0,2.0,3.5,569.0,0.03,0.0,0.93,0.34,0.65,1.54,111.3,78.7,71.0,0.0,0.62,3
207,1800.0,98.6,27.5,128.7,35.7,138.9,1.6,133.4,0.3,0.4,0.0,0.0,96.3,36.4,339.0,1488.0,967.0,109.0,0.9,3.4,719.0,0.0,0.0,0.31,2.46,0.41,2.77,23.5,14.3,4446.0,0.0,18.86,3
208,51.0,85.2,0.7,0.1,0.1,13.6,1.1,11.6,3.0,3.4,0.0,0.0,5.2,0.0,0.0,162.0,10.0,12.0,0.3,0.4,11.0,0.0,0.0,0.08,0.04,0.15,0.0,12.0,11.2,29.0,0.0,0.04,0
209,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
210,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
211,33.0,88.9,0.7,0.1,0.0,9.8,3.3,5.2,1.9,2.5,0.0,0.0,0.8,0.0,2.0,146.0,8.0,5.0,0.2,0.3,13.0,0.0,0.0,0.03,0.03,0.11,0.0,137.9,55.6,51.0,0.0,0.25,0
212,928.0,165.1,32.6,85.1,32.3,9.7,1.2,2.3,0.9,0.4,0.0,0.2,0.5,0.4,2153.0,580.0,34.0,44.0,1.6,3.3,551.0,0.0,0.0,0.96,0.3,0.47,1.54,83.1,17.2,62.0,0.0,0.99,3
213,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
214,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
215,204.0,155.7,14.6,9.1,3.2,18.9,2.5,5.6,2.7,2.3,0.0,0.7,0.0,0.0,139.0,561.0,68.0,28.0,2.4,1.6,232.0,0.11,0.03,0.16,0.55,0.4,0.8,15.6,138.1,4239.0,84.4,3.33,3
216,28.0,89.8,2.1,0.1,0.0,7.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,203.0,94.0,50.0,0.7,0.7,53.0,0.0,0.0,0.02,0.1,0.05,0.0,11.3,0.0,2258.0,0.0,0.45,3
217,337.0,2.1,13.9,14.9,6.8,65.1,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1095.0,106.0,209.0,4.3,1.0,198.0,0.0,0.0,0.0,0.39,1.08,0.0,0.0,25.0,0.0,0.0,12.92,0
218,759.0,100.7,1.0,0.1,0.0,196.2,1.1,197.0,2.4,2.2,0.0,0.0,192.4,0.0,60.0,679.0,481.0,101.0,0.3,0.5,25.0,0.0,0.0,0.01,0.22,0.25,0.0,16.1,16.9,0.0,0.0,4.39,0
220,393.0,195.1,1.9,1.1,0.4,100.5,4.4,1.6,0.9,0.7,0.0,0.0,0.1,0.0,8.0,454.0,47.0,43.0,2.2,0.6,39.0,0.02,0.0,0.09,0.09,0.15,0.0,39.5,48.3,51.0,0.0,2.67,0
221,943.0,182.6,2.9,99.9,39.6,13.4,4.6,8.8,2.4,1.8,0.0,0.0,4.5,0.0,103.0,464.0,48.0,23.0,0.9,0.5,69.0,0.03,0.0,0.08,0.09,0.36,0.0,67.6,78.0,21071.0,0.0,2.36,2
222,152.0,76.3,12.4,11.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,105.0,5.0,11.0,1.0,1.6,100.0,0.0,0.0,0.06,0.22,0.04,0.94,2.5,31.4,17.0,0.0,0.23,0
223,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
224,149.0,170.3,13.6,9.0,3.2,5.7,2.8,0.7,0.6,0.1,0.0,0.0,0.0,0.0,141.0,342.0,74.0,25.0,2.2,1.4,217.0,0.08,0.03,0.13,0.5,0.2,0.8,42.1,144.1,564.0,84.4,3.0,1
225,13.0,95.2,1.1,0.3,0.1,2.6,1.4,0.7,0.3,0.4,0.0,0.0,0.0,0.0,1.0,321.0,51.0,14.0,0.5,0.3,30.0,0.0,0.0,0.04,0.08,0.03,0.0,2.4,0.0,1933.0,0.0,0.26,1
226,561.0,115.7,38.3,44.0,10.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,676.0,34.0,60.0,4.2,1.7,416.0,0.0,0.0,0.16,0.74,0.65,16.27,0.0,58.0,720.0,0.0,1.17,1
230,939.0,160.3,35.1,85.5,32.1,10.1,1.9,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2172.0,930.0,87.0,100.0,9.8,3.9,577.0,0.0,0.0,0.9,0.3,0.51,1.54,90.6,17.2,4660.0,0.0,0.44,3
231,62.0,181.9,2.0,0.9,0.0,14.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,469.0,30.0,21.0,1.3,0.4,50.0,0.0,0.0,0.11,0.09,0.34,0.0,93.4,0.0,17723.0,0.0,2.08,2
234,152.0,76.3,12.4,11.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,105.0,5.0,11.0,1.0,1.6,100.0,0.0,0.0,0.06,0.22,0.04,0.94,2.5,31.4,17.0,0.0,0.23,0
235,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
237,802.0,102.3,4.8,0.5,0.0,190.6,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,658.0,100.0,18.0,3.5,1.3,60.0,0.0,0.0,0.13,0.04,0.21,0.0,9.1,23.5,2.0,0.0,0.19,0
238,228.0,57.1,15.3,12.9,5.5,12.6,0.0,2.1,0.1,0.0,0.0,1.0,1.0,0.0,596.0,200.0,7.0,20.0,0.6,0.4,102.0,0.0,0.0,0.06,0.07,0.01,0.36,0.0,0.0,43.0,0.0,0.15,0
239,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
240,163.0,165.7,14.8,9.0,3.1,9.1,3.7,0.2,0.2,0.0,0.0,0.0,0.0,0.0,147.0,338.0,148.0,61.0,2.6,2.0,239.0,0.07,0.03,0.11,0.58,0.16,0.8,11.9,78.6,2816.0,84.4,2.67,3
241,243.0,245.7,16.4,9.2,3.1,26.3,3.9,6.5,1.2,0.7,0.0,0.0,4.5,0.0,230.0,719.0,85.0,42.0,2.8,2.6,253.0,0.07,0.03,0.21,0.55,0.41,0.8,35.5,106.5,21276.0,84.4,2.66,2
242,257.0,131.8,24.8,2.8,1.0,32.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.0,560.0,26.0,60.0,2.2,1.0,315.0,0.0,0.0,0.05,0.28,0.49,1.33,0.5,18.5,98.0,0.0,16.24,3
243,31.0,91.0,0.7,0.5,0.2,7.3,1.2,0.9,0.5,0.4,0.0,0.0,0.1,0.0,4.0,150.0,26.0,10.0,0.2,0.1,22.0,0.0,0.0,0.07,0.01,0.03,0.0,34.0,0.0,0.0,0.0,0.55,0
244,138.0,451.1,18.4,1.5,0.5,21.7,6.2,6.9,0.5,6.2,0.0,0.0,0.0,0.2,1228.0,1162.0,208.0,174.0,14.5,3.6,354.0,0.0,0.0,0.49,1.6,0.33,62.11,5.6,83.9,1988.0,0.0,0.55,3
245,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
246,74.0,80.5,2.6,0.2,0.0,15.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,386.0,4.0,20.0,0.6,1.1,38.0,0.0,0.0,0.08,0.03,0.15,0.0,29.5,11.4,0.0,0.0,0.02,0
247,172.0,139.2,8.2,0.4,0.1,35.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5874.0,466.0,212.0,134.0,7.8,0.7,67.0,0.04,0.0,0.03,0.11,0.33,1.59,51.9,64.9,7379.0,0.0,1.42,3
248,90.0,76.5,2.8,0.1,0.0,19.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,570.0,2.0,12.0,0.7,1.1,42.0,0.0,0.0,0.13,0.02,0.19,0.0,9.1,9.1,0.0,0.0,0.19,0
249,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
250,1228.0,12.1,11.7,101.4,15.8,72.4,2.5,2.2,0.1,0.0,0.0,1.9,0.2,0.0,752.0,98.0,17.0,27.0,1.0,0.7,89.0,0.0,0.0,0.09,0.02,0.04,0.0,0.0,17.0,0.0,0.0,42.32,0
251,346.0,110.0,3.3,1.5,0.2,82.8,5.9,43.5,19.8,23.4,0.0,0.2,0.1,0.0,95.0,728.0,58.0,35.0,1.8,0.5,119.0,0.0,0.0,0.07,0.04,0.03,0.0,0.7,2.2,0.0,0.0,0.0,0
252,135.0,75.9,12.7,8.9,3.1,1.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,138.0,135.0,54.0,11.0,1.9,1.3,186.0,0.07,0.03,0.09,0.48,0.11,0.8,0.6,78.6,558.0,84.4,2.22,1
253,897.0,74.1,31.9,84.6,32.1,2.4,0.0,1.4,0.4,0.0,0.0,0.2,0.4,0.4,2149.0,430.0,8.0,34.0,1.4,3.2,529.0,0.0,0.0,0.89,0.29,0.44,1.54,49.1,17.2,62.0,0.0,0.44,3
254,162.0,72.2,14.0,11.2,3.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,139.0,52.0,11.0,3.4,1.7,196.0,0.0,0.0,0.09,0.64,0.13,0.61,0.0,0.0,478.0,0.0,2.93,1
255,32.0,93.3,3.6,1.9,0.4,0.7,1.3,0.4,0.0,0.0,0.0,0.0,0.4,0.0,2.0,141.0,14.0,23.0,0.4,0.3,68.0,0.0,0.0,0.09,0.03,0.04,0.0,0.0,13.3,0.0,0.0,1.02,0
256,301.0,93.8,2.7,4.0,0.6,70.6,12.3,42.4,37.8,3.9,0.0,0.0,0.8,0.0,10509.0,352.0,45.0,23.0,5.2,0.6,38.0,0.0,0.0,0.04,0.07,0.15,0.0,137.9,69.5,51.0,0.0,0.7,3
